applicant_id,email,email_preferred,school_decision,student_decision,ft_pt,gre_verbal,gre_quant,gre_analytical,applied_dual_prg,birth_date,gender,ethnicity,low_income
4411,sara.holloway@Outlook.com,holloway_sara@gmail.com,W,,ft,130,149,,NODUAL,6/27/86,W,AN,N
988,mercedes.marin@gmail.com,marin_mercedes@this.university.edu,R,,pt,156,143,6,NODUAL,12/8/94,M,HL,N
1471,julia.macneilly@gmail.com,macneilly_julia@yahoo.com,A,A,sub,144,163,6,YES,4/18/91,W,AN,Y
2273,adriel.garciacarvajal@Outlook.com,garciacarvajal_adriel@Outlook.com,A,A,pt,137,131,6,NODUAL,1/17/90,NB,HL,N
4157,meganjanet.strunk@gmail.com,strunk_meganjanet@gmail.com,R,,ft,153,138,3,NODUAL,2/1/88,M,AP,Y
777,victor.griggs@Outlook.com,,W,,ft,162,139,3.5,NODUAL,12/14/87,NB,B,N
2952,scott.cross@gmail.com,cross_scott@gmail.com,R,,pt,163,,4,NODUAL,8/18/91,W,W,N
2701,jaime.thornock@gmail.com,thornock_jaime@gmail.com,A,A,ft,143,151,5,NODUAL,5/16/92,W,AN,N
4754,jasmin.macias@Outlook.com,macias_jasmin@this.university.edu,A,A,ft,164,161,,NODUAL,11/14/89,NB,HL,N
3097,sierratajon.pope@this.university.edu,pope_sierratajon@yahoo.com,A,A,pt,138,140,3.5,NODUAL,3/28/90,W,B,Y
3782,macella.richter@this.university.edu,richter_macella@this.university.edu,A,D,ft,143,130,2.5,NODUAL,12/16/90,W,AN,Y
2844,william.mitchell@this.university.edu,mitchell_william@Outlook.com,A,A,ft,168,165,6,NODUAL,4/12/95,M,W,N
2461,jenny.lapitan@yahoo.com,lapitan_jenny@gmail.com,R,,ft,157,139,6,NODUAL,9/24/86,W,AP,N
1486,mark.johnson-kennon@this.university.edu,johnson-kennon_mark@gmail.com,W,,ft,134,133,4,NODUAL,7/26/91,W,W,N
522,hawraa.al-aboud@this.university.edu,al-aboud_hawraa@Outlook.com,A,A,ft,162,144,2.5,NODUAL,12/14/88,NB,ME,Y
4678,hanaan.el-reza@Outlook.com,el-reza_hanaan@Outlook.com,R,,ft,146,138,4,NODUAL,3/21/92,M,ME,Y
1468,zachary.woods@Outlook.com,woods_zachary@this.university.edu,R,,sub,168,142,4,NODUAL,9/9/88,W,B,N
1664,faheem.el-safi@gmail.com,,A,A,ft,152,154,3.5,NODUAL,3/2/88,W,ME,N
1790,mekides.clardy@Outlook.com,clardy_mekides@gmail.com,A,D,ft,160,159,3.5,NODUAL,1/5/85,W,B,N
4162,maisara.el-kamal@this.university.edu,el-kamal_maisara@gmail.com,A,A,ft,138,168,4.5,NODUAL,3/7/85,NB,ME,N
1753,seth.hollingsworth@this.university.edu,hollingsworth_seth@gmail.com,R,,pt,152,142,3.5,NODUAL,7/11/93,NB,W,N
2848,mariah.delgado@yahoo.com,delgado_mariah@gmail.com,A,A,ft,148,153,5,YES,1/18/00,W,HL,Y
527,ramla.el-hares@yahoo.com,el-hares_ramla@Outlook.com,A,D,ft,167,163,5,NODUAL,11/12/91,NB,ME,Y
3948,kaitlyn.fossceco@gmail.com,,A,A,pt,160,161,4,NODUAL,11/20/96,W,W,N
4552,brackin.masingale@gmail.com,masingale_brackin@yahoo.com,A,A,sub,135,165,5,NODUAL,7/11/87,M,AN,N
648,eric.fernandez@this.university.edu,fernandez_eric@this.university.edu,A,A,ft,154,138,4.5,NODUAL,10/17/92,W,HL,N
610,ihaab.al-kamara@yahoo.com,al-kamara_ihaab@Outlook.com,A,D,pt,152,169,3.5,NODUAL,2/12/91,M,ME,N
4143,terin.allen@this.university.edu,allen_terin@gmail.com,W,,ft,153,167,3.5,NODUAL,8/26/97,W,W,Y
3161,logan.wolff@this.university.edu,wolff_logan@yahoo.com,R,,ft,155,,3.5,NODUAL,4/23/98,M,W,N
1893,erika.leyva@gmail.com,leyva_erika@this.university.edu,A,D,ft,155,136,3,NODUAL,6/21/99,NB,HL,N
1891,gabreille.coreau@yahoo.com,coreau_gabreille@yahoo.com,R,,sub,146,159,5.5,YES,8/1/95,NB,AN,N
1620,demetri.reed@this.university.edu,reed_demetri@yahoo.com,A,D,pt,132,151,3.5,NODUAL,7/9/94,NB,B,N
4323,cameron.wolf@Outlook.com,,A,A,ft,,152,4.5,NODUAL,7/11/98,NB,W,N
3633,christopher.bell@gmail.com,bell_christopher@this.university.edu,A,A,ft,165,140,6,NODUAL,6/8/91,W,AN,N
3528,naazim.el-fawaz@gmail.com,el-fawaz_naazim@Outlook.com,A,A,sub,131,142,4,NODUAL,4/24/93,M,ME,N
4391,bruce.belmont@this.university.edu,belmont_bruce@Outlook.com,A,A,ft,147,134,6,NODUAL,1/19/91,W,AP,N
1940,demeakie.daniel@Outlook.com,daniel_demeakie@this.university.edu,A,D,ft,160,165,,YES,2/14/85,W,B,Y
2920,kale.burchfield@yahoo.com,burchfield_kale@Outlook.com,A,A,ft,165,147,4.5,NODUAL,7/23/97,W,W,Y
459,cornelius.ives@this.university.edu,ives_cornelius@gmail.com,W,,ft,149,136,4.5,NODUAL,9/11/93,M,AN,N
3934,katelynn.zimmie@Outlook.com,zimmie_katelynn@gmail.com,A,A,ft,131,130,,YES,4/26/91,M,W,N
2910,ashton.percival@gmail.com,percival_ashton@yahoo.com,A,D,pt,161,134,5.5,NODUAL,12/3/85,M,W,N
763,osvaldo.duron@Outlook.com,duron_osvaldo@Outlook.com,A,A,ft,169,132,4,NODUAL,10/2/00,M,HL,Y
4568,saabiqa.el-saba@yahoo.com,el-saba_saabiqa@gmail.com,A,A,ft,160,143,,YES,3/22/90,W,ME,N
4785,chloe.kue@Outlook.com,kue_chloe@this.university.edu,A,D,ft,165,134,3.5,NODUAL,10/27/94,NB,AP,Y
1012,alejandro.luce@yahoo.com,luce_alejandro@Outlook.com,R,,ft,134,150,5.5,NODUAL,3/13/99,W,AN,N
3529,neeshaan.al-faraj@yahoo.com,al-faraj_neeshaan@this.university.edu,R,,pt,137,135,6,NODUAL,5/28/98,W,ME,N
3428,taryn.ruckman@gmail.com,,W,,ft,149,165,3,NODUAL,10/9/91,W,W,N
440,paul.esau@yahoo.com,esau_paul@Outlook.com,A,A,ft,145,147,6,YES,3/19/94,NB,W,N
4498,murshid.al-miah@gmail.com,al-miah_murshid@Outlook.com,A,A,ft,164,141,4,NODUAL,9/2/91,W,ME,N
2786,connor.burgett@gmail.com,burgett_connor@Outlook.com,A,A,pt,138,168,4,NODUAL,7/24/90,NB,W,N
918,garrad.santoyo@Outlook.com,santoyo_garrad@this.university.edu,A,A,ft,142,165,5.5,NODUAL,1/6/96,M,HL,N
831,hyunsik.dam@yahoo.com,dam_hyunsik@Outlook.com,A,A,ft,164,134,2.5,YES,10/3/96,W,AP,N
3924,lakayla.cordova@Outlook.com,cordova_lakayla@yahoo.com,A,D,ft,149,136,2.5,NODUAL,10/6/86,W,AN,N
4336,steven.song@Outlook.com,,A,A,sub,147,170,5.5,NODUAL,6/20/99,W,AP,N
1463,naomi.caloca@this.university.edu,caloca_naomi@gmail.com,A,D,ft,136,132,4,NODUAL,4/16/91,M,HL,N
289,areli.richardson@gmail.com,richardson_areli@yahoo.com,A,A,ft,158,146,,NODUAL,5/7/93,W,HL,Y
4073,nicolas.yoh@this.university.edu,yoh_nicolas@this.university.edu,A,A,pt,160,146,6,NODUAL,7/16/89,M,AP,N
3078,mustafa.harding@yahoo.com,harding_mustafa@gmail.com,A,A,ft,166,149,3.5,NODUAL,4/3/98,W,B,N
1718,jessica.parson@yahoo.com,parson_jessica@gmail.com,A,A,ft,169,135,5,NODUAL,11/14/88,W,AN,N
3569,breanna.leonrivas@yahoo.com,leonrivas_breanna@Outlook.com,W,,ft,133,149,4.5,NODUAL,8/17/95,NB,HL,N
4395,gregory.robertson@Outlook.com,robertson_gregory@gmail.com,R,,ft,138,170,4.5,YES,10/20/97,NB,AN,N
3702,austin.hernandez-rodriguez@yahoo.com,hernandez-rodriguez_austin@gmail.com,W,,ft,131,142,5.5,YES,3/18/96,W,HL,N
2572,aaron.latham@yahoo.com,latham_aaron@yahoo.com,A,A,ft,155,161,4.5,NODUAL,7/2/96,M,AN,N
2747,razeena.el-sesay@gmail.com,el-sesay_razeena@Outlook.com,A,A,pt,131,,3,NODUAL,7/26/98,W,ME,N
2796,christopher.cardoza@yahoo.com,cardoza_christopher@Outlook.com,R,,pt,132,163,2.5,NODUAL,2/5/00,M,HL,N
1960,bandar.el-younis@yahoo.com,el-younis_bandar@gmail.com,A,A,ft,164,138,6,NODUAL,12/8/85,W,ME,N
1444,jamie.boh@this.university.edu,boh_jamie@Outlook.com,A,D,ft,168,155,,NODUAL,2/16/96,W,W,N
291,zeiry.medrano@yahoo.com,medrano_zeiry@this.university.edu,W,,pt,166,138,4.5,NODUAL,10/25/94,NB,HL,N
1079,andrew.williams@yahoo.com,williams_andrew@Outlook.com,A,A,sub,162,163,4.5,NODUAL,6/18/86,W,B,N
2632,toni.ridder@Outlook.com,ridder_toni@gmail.com,A,A,pt,135,147,3.5,NODUAL,8/7/90,W,W,Y
1175,trent.biajr@Outlook.com,,A,A,ft,132,146,,NODUAL,11/21/91,M,AN,N
3792,itzayana.torresperez@this.university.edu,,R,,ft,144,145,5.5,NODUAL,6/15/94,M,HL,N
1985,destiny.treto@this.university.edu,treto_destiny@gmail.com,A,A,ft,135,139,3.5,YES,2/16/88,NB,HL,Y
2259,daif.al-masood@Outlook.com,al-masood_daif@Outlook.com,A,A,ft,145,157,3.5,NODUAL,1/16/94,NB,ME,Y
4679,amber.brandon@Outlook.com,brandon_amber@Outlook.com,R,,ft,142,133,,NODUAL,10/6/89,M,B,N
78,marnita.clingan@this.university.edu,clingan_marnita@gmail.com,R,,ft,131,131,4,NODUAL,11/1/88,W,AN,N
3574,tameem.el-karimi@gmail.com,,R,,ft,135,153,3.5,YES,3/23/88,W,ME,Y
2605,anjing.yong@gmail.com,yong_anjing@yahoo.com,A,A,ft,152,150,4,NODUAL,2/25/95,W,AP,N
1386,erin.carver@gmail.com,carver_erin@yahoo.com,R,,ft,158,131,4.5,NODUAL,4/20/93,W,W,N
465,melisa.vega@Outlook.com,vega_melisa@Outlook.com,A,D,sub,135,155,4,NODUAL,4/7/88,M,HL,N
2578,hawken.catterson@yahoo.com,catterson_hawken@this.university.edu,R,,ft,166,163,6,NODUAL,12/22/95,W,W,N
2231,julianna.schmierer@Outlook.com,schmierer_julianna@Outlook.com,A,D,sub,134,170,3,YES,1/3/98,NB,W,N
2323,muzaina.el-rayes@gmail.com,,A,A,pt,133,140,4,NODUAL,11/26/95,W,ME,N
1434,shraya.scarantino@yahoo.com,scarantino_shraya@Outlook.com,A,A,ft,170,166,3.5,NODUAL,7/19/92,NB,AP,Y
3364,dalia.rosales@Outlook.com,rosales_dalia@this.university.edu,R,,ft,142,155,6,NODUAL,9/3/85,NB,HL,N
3027,kameela.al-awan@this.university.edu,al-awan_kameela@Outlook.com,A,A,ft,146,156,3,YES,5/14/91,W,ME,Y
3179,mikaela.gordon@Outlook.com,gordon_mikaela@Outlook.com,A,A,ft,167,141,5,YES,8/15/91,M,W,N
799,charles.fields@yahoo.com,fields_charles@Outlook.com,A,A,ft,155,141,5,NODUAL,4/7/93,W,AN,N
2667,jiyaad.el-younes@gmail.com,el-younes_jiyaad@this.university.edu,A,A,ft,164,142,,NODUAL,1/21/92,W,ME,N
3430,muaaid.el-sultan@this.university.edu,el-sultan_muaaid@Outlook.com,W,,sub,158,160,6,NODUAL,12/5/85,M,ME,N
1855,kershaun.luqman@gmail.com,luqman_kershaun@yahoo.com,R,,pt,146,140,3.5,NODUAL,5/21/88,W,B,N
935,auna.powers@gmail.com,powers_auna@this.university.edu,A,A,ft,167,169,6,YES,3/18/94,NB,AN,N
2262,alexis.serdutz@gmail.com,serdutz_alexis@yahoo.com,A,D,ft,135,135,3,NODUAL,9/7/85,W,AP,Y
4730,jane.camilli@Outlook.com,camilli_jane@Outlook.com,A,A,ft,165,135,5.5,NODUAL,2/10/95,W,W,N
301,urian.aldaco@yahoo.com,aldaco_urian@gmail.com,A,A,ft,,,3,NODUAL,2/22/91,W,AN,N
127,kevin.shelton@yahoo.com,shelton_kevin@Outlook.com,A,A,ft,149,170,2.5,NODUAL,9/17/89,W,B,N
4144,kabeera.el-hatem@yahoo.com,el-hatem_kabeera@Outlook.com,A,A,ft,163,166,4.5,NODUAL,7/22/99,W,ME,N
4039,zia.leung@gmail.com,leung_zia@yahoo.com,R,,ft,159,157,4,NODUAL,12/5/89,W,AP,N
4571,jamice.rockwell@Outlook.com,rockwell_jamice@yahoo.com,A,A,pt,131,153,6,NODUAL,9/3/87,M,AN,N
3218,peter.emerick@yahoo.com,emerick_peter@gmail.com,W,,pt,149,153,3,NODUAL,3/20/92,NB,AP,N
3991,gabriel.zaragoza-saucedo@gmail.com,zaragoza-saucedo_gabriel@gmail.com,R,,ft,139,170,,NODUAL,5/18/89,W,HL,N
3647,aabdeen.al-faris@gmail.com,al-faris_aabdeen@gmail.com,A,A,ft,144,142,5,NODUAL,10/12/85,NB,ME,N
2437,nathaniel.bufford@yahoo.com,bufford_nathaniel@this.university.edu,A,A,ft,141,163,4.5,NODUAL,10/26/99,M,B,N
2527,heidi.schoon@yahoo.com,schoon_heidi@gmail.com,R,,ft,135,164,2.5,NODUAL,6/24/89,M,AP,N
1088,aadila.al-javid@yahoo.com,al-javid_aadila@yahoo.com,A,A,pt,146,146,3.5,NODUAL,3/6/91,W,ME,N
4853,devon.cramer@Outlook.com,cramer_devon@gmail.com,A,A,ft,157,151,5,NODUAL,12/25/93,W,AN,N
4934,nyaire.bell@gmail.com,bell_nyaire@yahoo.com,A,D,sub,157,152,3,NODUAL,10/27/87,M,B,N
1414,nikhil.thanh@Outlook.com,thanh_nikhil@gmail.com,A,D,ft,137,146,3,NODUAL,6/20/85,NB,AP,N
3977,jameela.al-harron@this.university.edu,,A,A,ft,142,153,5,NODUAL,2/14/93,M,ME,N
1308,gautham.rhatigan@gmail.com,rhatigan_gautham@gmail.com,W,,ft,157,157,5,NODUAL,4/4/85,M,AP,N
2384,shayla.oden-bowen@this.university.edu,oden-bowen_shayla@this.university.edu,W,,ft,170,144,2.5,NODUAL,12/19/85,M,AP,N
2618,bryanna.galasso@this.university.edu,galasso_bryanna@this.university.edu,A,A,pt,158,167,5,NODUAL,5/4/95,NB,HL,N
3867,jethary.saiz@yahoo.com,saiz_jethary@this.university.edu,A,A,ft,156,148,5.5,NODUAL,11/9/91,NB,AP,N
1267,demi.rojas@this.university.edu,rojas_demi@this.university.edu,R,,ft,132,130,5.5,YES,1/13/87,NB,HL,N
3088,ty.statz@Outlook.com,statz_ty@Outlook.com,A,D,ft,156,161,4,NODUAL,5/21/97,M,W,N
2414,trevin.tisdel@Outlook.com,tisdel_trevin@this.university.edu,R,,pt,156,163,5.5,NODUAL,4/2/92,M,B,N
2168,abdulhaleem.al-aly@gmail.com,al-aly_abdulhaleem@gmail.com,A,A,ft,131,154,6,NODUAL,5/13/86,W,ME,Y
1340,daianee.booze@this.university.edu,booze_daianee@Outlook.com,R,,pt,144,130,4,NODUAL,11/7/98,W,B,N
3742,claire.harlan@gmail.com,harlan_claire@Outlook.com,A,A,pt,154,156,3,NODUAL,1/9/00,NB,W,N
2616,jon.bingham@this.university.edu,bingham_jon@yahoo.com,A,A,ft,135,160,4,NODUAL,9/23/88,W,HL,N
419,kristopher.adams@yahoo.com,adams_kristopher@gmail.com,R,,pt,165,160,3,NODUAL,9/15/86,W,AN,N
4656,amieljoed.arbogast@gmail.com,arbogast_amieljoed@Outlook.com,A,D,pt,151,149,3.5,NODUAL,4/27/90,W,AP,N
732,xavier.babatunde@yahoo.com,babatunde_xavier@yahoo.com,A,A,ft,134,170,5,NODUAL,9/2/99,W,B,N
2137,morgan.tuggle@yahoo.com,tuggle_morgan@yahoo.com,A,A,ft,161,156,,YES,8/8/85,M,W,N
1686,william.gallegos@yahoo.com,gallegos_william@this.university.edu,A,A,ft,147,165,5,NODUAL,8/15/99,M,HL,N
1187,antonio.iacovetta@Outlook.com,iacovetta_antonio@yahoo.com,A,A,ft,132,142,3.5,YES,12/2/85,W,B,N
3399,yoonus.al-shareef@Outlook.com,al-shareef_yoonus@gmail.com,R,,ft,160,151,5.5,NODUAL,1/21/98,W,ME,N
2107,shafeeq.el-farah@gmail.com,el-farah_shafeeq@gmail.com,A,A,ft,141,155,5.5,YES,3/27/88,M,ME,N
4761,sabrina.kahsay@Outlook.com,kahsay_sabrina@Outlook.com,A,A,pt,138,134,4.5,YES,9/2/90,M,B,N
1615,haleema.al-koroma@this.university.edu,al-koroma_haleema@Outlook.com,A,D,ft,139,141,6,NODUAL,1/7/87,M,ME,N
3900,zubair.al-shaikh@Outlook.com,al-shaikh_zubair@this.university.edu,W,,ft,152,163,3,YES,4/7/85,NB,ME,N
3144,dallana.cleveland@gmail.com,,A,A,sub,142,157,6,NODUAL,5/20/88,W,AP,N
4818,shadow.ward@Outlook.com,ward_shadow@gmail.com,A,D,sub,166,170,5,NODUAL,5/22/98,W,AN,N
4377,raaida.al-bahri@yahoo.com,al-bahri_raaida@yahoo.com,W,,pt,165,162,4,YES,2/25/98,W,ME,Y
1186,taylar.span@Outlook.com,span_taylar@this.university.edu,A,D,ft,154,151,6,NODUAL,8/8/86,W,B,Y
873,wendy.boucneau@gmail.com,,A,D,ft,134,162,3.5,NODUAL,7/3/87,W,AP,N
4907,johnathan.watkins@Outlook.com,watkins_johnathan@yahoo.com,A,D,pt,132,164,3,YES,10/11/00,M,B,N
4114,keondra.bolen@Outlook.com,bolen_keondra@Outlook.com,A,D,ft,148,162,5,NODUAL,11/24/99,NB,B,N
4152,martin.carter@Outlook.com,carter_martin@this.university.edu,A,D,pt,159,147,5.5,NODUAL,12/21/99,M,HL,N
4051,hanlala.al-hassan@this.university.edu,al-hassan_hanlala@yahoo.com,A,A,ft,167,156,4,NODUAL,7/27/87,M,ME,Y
1779,anne.flynn@Outlook.com,flynn_anne@gmail.com,A,A,ft,130,160,4.5,NODUAL,2/14/85,M,W,Y
700,amanda.ransom@this.university.edu,ransom_amanda@this.university.edu,A,A,ft,168,151,,NODUAL,7/2/96,M,AN,N
3889,karthik.qi@gmail.com,qi_karthik@gmail.com,R,,ft,154,135,2.5,NODUAL,9/5/99,W,AP,N
657,darryl.askew@yahoo.com,askew_darryl@yahoo.com,R,,ft,132,170,,NODUAL,10/9/95,W,B,N
4370,maya.friedman@this.university.edu,friedman_maya@Outlook.com,R,,ft,134,146,5.5,NODUAL,2/9/98,W,W,Y
1897,katheer.el-matin@Outlook.com,el-matin_katheer@gmail.com,A,A,pt,160,158,2.5,NODUAL,2/23/85,NB,ME,N
2211,teachi.newton@this.university.edu,newton_teachi@this.university.edu,A,D,sub,156,162,5.5,NODUAL,4/23/87,W,B,N
1316,arik.smith@this.university.edu,smith_arik@Outlook.com,A,D,ft,132,158,2.5,NODUAL,10/16/99,M,W,Y
385,jumail.el-hariri@gmail.com,,R,,pt,168,130,2.5,NODUAL,3/16/88,M,ME,N
3887,mariah.damers@Outlook.com,,A,A,pt,170,148,5.5,NODUAL,6/18/99,W,B,N
1477,aasiya.el-hakim@yahoo.com,el-hakim_aasiya@Outlook.com,A,A,pt,133,139,3,NODUAL,12/3/96,NB,ME,N
4915,olivia.phouminh@Outlook.com,phouminh_olivia@Outlook.com,W,,ft,151,138,4,NODUAL,9/13/86,M,AP,N
1427,damion.forrester@Outlook.com,forrester_damion@Outlook.com,A,A,pt,134,,2.5,NODUAL,11/3/85,W,B,N
3719,ethyn.madaleno@Outlook.com,madaleno_ethyn@this.university.edu,A,A,ft,165,160,6,NODUAL,11/25/00,M,HL,N
1551,elias.martinez@yahoo.com,martinez_elias@yahoo.com,A,A,ft,140,155,5.5,NODUAL,6/10/87,M,AN,N
1367,nizaar.al-salaam@gmail.com,al-salaam_nizaar@yahoo.com,A,A,ft,137,140,3,NODUAL,6/27/97,NB,ME,N
3273,breanne.wise@yahoo.com,,A,D,pt,165,135,,NODUAL,9/5/87,NB,B,N
3033,colin.mercado@this.university.edu,,A,D,ft,152,139,,NODUAL,1/13/92,M,AP,Y
2049,mikaela.zahn@gmail.com,zahn_mikaela@this.university.edu,A,A,pt,160,158,2.5,NODUAL,4/11/97,W,AN,N
1545,crystal.barrus@yahoo.com,barrus_crystal@gmail.com,A,D,ft,130,163,4.5,NODUAL,9/6/90,W,W,Y
871,ashlee.perezlopez@gmail.com,perezlopez_ashlee@gmail.com,A,A,ft,153,142,3.5,NODUAL,10/28/95,M,HL,N
4230,tony.padilla@yahoo.com,padilla_tony@this.university.edu,A,D,pt,138,148,3,NODUAL,2/20/87,W,HL,Y
2158,kira.debramaletta@Outlook.com,,A,A,ft,,144,,NODUAL,1/16/96,NB,B,N
4266,caitlin.alban@Outlook.com,alban_caitlin@gmail.com,A,D,ft,161,164,2.5,NODUAL,3/27/99,W,AP,N
4105,chao.marler@Outlook.com,marler_chao@gmail.com,A,D,ft,169,167,3,NODUAL,6/10/96,W,AP,N
408,kaleem.el-sabet@this.university.edu,el-sabet_kaleem@this.university.edu,W,,ft,135,159,4.5,NODUAL,11/13/98,M,ME,N
3104,yeemeng.lappens@gmail.com,lappens_yeemeng@yahoo.com,A,A,pt,160,150,,NODUAL,4/12/89,M,AP,N
4936,tashaun.guthrie@this.university.edu,guthrie_tashaun@this.university.edu,A,A,ft,135,165,4.5,NODUAL,12/20/90,W,B,Y
4100,derek.kwon@yahoo.com,kwon_derek@Outlook.com,A,D,ft,159,140,3.5,YES,7/1/99,M,AP,Y
3737,katie.yuma@yahoo.com,yuma_katie@yahoo.com,A,A,pt,148,135,2.5,NODUAL,12/28/89,M,W,N
893,dakota.santos@Outlook.com,santos_dakota@this.university.edu,A,A,ft,165,155,4.5,NODUAL,11/17/89,W,HL,N
802,heather.stoltenberg@yahoo.com,stoltenberg_heather@yahoo.com,A,A,ft,140,170,5,NODUAL,3/23/85,W,AN,Y
3536,raymond.osler@Outlook.com,osler_raymond@Outlook.com,A,A,ft,138,160,,NODUAL,12/5/87,W,B,N
1170,khampane.plum@yahoo.com,plum_khampane@gmail.com,A,D,ft,145,162,5,NODUAL,7/13/86,M,AP,N
4361,adam.baca@Outlook.com,baca_adam@this.university.edu,R,,pt,152,133,4,NODUAL,4/24/95,W,HL,N
2385,henry.wood@gmail.com,wood_henry@this.university.edu,R,,ft,158,158,4,NODUAL,5/7/97,NB,W,N
4106,evelyn.quintero@yahoo.com,quintero_evelyn@Outlook.com,W,,ft,132,164,2.5,NODUAL,4/9/96,W,HL,N
1989,markeith.copeland-doyle@yahoo.com,copeland-doyle_markeith@Outlook.com,A,A,pt,161,146,6,YES,8/25/92,W,B,N
479,nicole.mitta@this.university.edu,mitta_nicole@yahoo.com,A,A,ft,148,139,4.5,NODUAL,8/28/96,W,AP,N
1092,anjali.iu@Outlook.com,iu_anjali@Outlook.com,A,A,ft,144,130,6,NODUAL,2/11/91,M,AP,N
4021,michelle.qiu@Outlook.com,,A,D,ft,141,141,2.5,YES,3/18/88,W,AP,Y
668,prezlee.hernandezdelatorre@gmail.com,hernandezdelatorre_prezlee@gmail.com,A,A,sub,162,161,2.5,NODUAL,3/5/89,W,HL,Y
1212,llobani.marcos-lopez@Outlook.com,marcos-lopez_llobani@yahoo.com,A,D,ft,157,,3.5,NODUAL,2/26/96,W,HL,N
1171,ghaaliya.el-bahri@Outlook.com,el-bahri_ghaaliya@this.university.edu,A,A,ft,,151,,NODUAL,1/27/94,W,ME,N
2340,petar.adams@gmail.com,adams_petar@this.university.edu,R,,ft,154,141,4.5,NODUAL,8/27/91,M,W,N
1619,brooklyvon.rogers@Outlook.com,rogers_brooklyvon@yahoo.com,R,,sub,133,133,4.5,NODUAL,7/26/96,M,AN,N
4111,saul.manzanares@gmail.com,manzanares_saul@this.university.edu,A,D,ft,145,167,5.5,YES,5/2/96,W,HL,N
3561,laura.buras@Outlook.com,buras_laura@gmail.com,W,,ft,164,163,,NODUAL,2/13/90,W,AP,Y
3314,bryce.creel@this.university.edu,creel_bryce@gmail.com,A,A,ft,145,147,4.5,NODUAL,1/6/85,M,AN,N
2696,marc.deluna@yahoo.com,deluna_marc@yahoo.com,R,,ft,137,151,3.5,NODUAL,1/17/86,NB,HL,N
2465,christopher.davis@this.university.edu,davis_christopher@Outlook.com,W,,pt,143,162,,NODUAL,9/1/96,NB,B,Y
1628,jojo.loza-lopez@yahoo.com,loza-lopez_jojo@Outlook.com,R,,ft,157,153,,YES,11/13/89,M,HL,N
4338,ducharme.stamps@Outlook.com,stamps_ducharme@gmail.com,A,A,pt,170,165,,NODUAL,11/10/97,W,B,Y
4185,mikail.graham@this.university.edu,graham_mikail@gmail.com,A,A,ft,130,168,2.5,YES,10/7/86,W,AP,N
3484,christina.peacock@Outlook.com,peacock_christina@yahoo.com,W,,sub,146,156,5.5,YES,1/5/89,W,B,N
3423,shahrazad.kiyota@Outlook.com,kiyota_shahrazad@Outlook.com,A,A,pt,134,151,6,NODUAL,3/8/00,W,AP,Y
4484,sunny.lor@yahoo.com,lor_sunny@yahoo.com,A,A,ft,130,146,3.5,NODUAL,9/17/99,M,AP,N
3755,asmaa.al-farid@this.university.edu,al-farid_asmaa@yahoo.com,R,,pt,155,162,4.5,NODUAL,1/12/85,NB,ME,N
2429,zainab.jesus@Outlook.com,jesus_zainab@yahoo.com,A,D,pt,151,157,5.5,NODUAL,12/14/98,W,B,N
2869,suhaad.al-shafi@yahoo.com,al-shafi_suhaad@Outlook.com,A,D,pt,147,157,2.5,NODUAL,9/25/99,M,ME,N
1041,kierra.sisa@Outlook.com,sisa_kierra@Outlook.com,A,A,ft,159,135,,NODUAL,3/7/96,NB,B,Y
2114,noora.el-darwish@Outlook.com,el-darwish_noora@yahoo.com,A,A,ft,147,138,6,NODUAL,7/4/97,NB,ME,Y
4755,grace.ginsberg@gmail.com,,A,A,ft,168,164,4,YES,1/10/91,NB,AP,N
3964,yoonjoo.seo@gmail.com,seo_yoonjoo@gmail.com,A,A,ft,150,132,4,NODUAL,2/11/88,NB,AP,Y
4997,farley.smith@this.university.edu,smith_farley@yahoo.com,A,D,ft,159,155,4,NODUAL,7/19/93,W,AN,N
4424,jaad.al-uddin@gmail.com,al-uddin_jaad@Outlook.com,A,A,ft,162,142,3,NODUAL,4/24/00,W,ME,N
1274,nhi.aquino@yahoo.com,aquino_nhi@yahoo.com,R,,ft,169,145,3,NODUAL,6/19/90,M,AP,N
3133,phillip.medina@gmail.com,medina_phillip@Outlook.com,R,,pt,137,133,,NODUAL,6/26/85,M,HL,N
4834,chantal.chagolla@this.university.edu,chagolla_chantal@this.university.edu,A,D,ft,165,143,4,NODUAL,11/26/94,W,HL,N
3488,loryn.choe@yahoo.com,,A,A,sub,162,159,6,NODUAL,6/27/00,W,AP,N
3914,deion.martinezflood@yahoo.com,martinezflood_deion@yahoo.com,W,,ft,131,150,2.5,YES,2/20/00,W,AN,N
566,teodoro.hughes@yahoo.com,hughes_teodoro@Outlook.com,A,A,ft,130,168,4.5,YES,11/14/00,M,HL,Y
5000,rory.bennetttapuy@Outlook.com,bennetttapuy_rory@gmail.com,R,,pt,143,160,,NODUAL,2/25/98,W,AN,Y
1472,gloria.garcia-morales@this.university.edu,garcia-morales_gloria@gmail.com,R,,ft,159,166,4.5,NODUAL,8/27/96,W,HL,N
4357,jameel.el-khawaja@yahoo.com,el-khawaja_jameel@Outlook.com,A,A,ft,150,132,,NODUAL,4/26/96,W,ME,N
1039,jhavone.okall@yahoo.com,,A,A,ft,162,155,5.5,NODUAL,12/11/94,NB,B,N
4184,glenn.strickland@yahoo.com,strickland_glenn@this.university.edu,A,A,ft,145,137,3.5,NODUAL,3/1/00,M,W,N
